Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,198.910004,200.479996,198.25,199.089996,198.038681,824900
2016-09-27,197.580002,200.740005,196.899994,200.220001,199.16272,1212400
2016-09-28,199.320007,200.490005,197.919998,199.570007,198.516144,598400
2016-09-29,199.75,200.110001,193.789993,194.820007,193.791245,810800
2016-09-30,195.029999,195.270004,193.229996,193.860001,192.836304,1440800
2016-10-03,193.830002,195.570007,193.089996,195.440002,194.407959,684500
2016-10-04,197.720001,197.910004,194.080002,194.589996,193.562439,825200
2016-10-05,194.600006,195.289993,193.199997,194.369995,193.343613,1130800
2016-10-06,192.270004,194.850006,191.960007,193.550003,192.527939,821600
2016-10-07,194.330002,194.789993,193.190002,194.5,193.472916,615800
2016-10-10,195.75,198.580002,195.75,197.699997,196.656021,906800
2016-10-11,194.520004,194.600006,189.410004,190.309998,189.305038,1402100
2016-10-12,188.800003,189.639999,186.809998,187.830002,186.83815,1336200
2016-10-13,186.449997,191.979996,186.380005,191.050003,190.041138,827400
2016-10-14,189.559998,190.330002,187.639999,187.699997,186.708832,866500
2016-10-17,185.740005,186.800003,185.070007,185.789993,184.808914,928300
2016-10-18,189.240005,191.550003,189.080002,190.699997,189.692978,3173200
2016-10-19,189.610001,190.589996,188.389999,189.119995,188.121323,832100
2016-10-20,186.669998,189.050003,186.460007,188.289993,187.2957,770000
2016-10-21,184.190002,185.860001,183.660004,184.399994,183.426254,1103400
2016-10-24,180.979996,182.610001,180.520004,181.289993,180.332672,1476200
2016-10-25,180.679993,180.839996,178.25,179.690002,178.741135,1657200
2016-10-26,178.580002,180.059998,178.25,178.949997,178.005035,879800
2016-10-27,181.190002,182.300003,179.820007,180.139999,179.188751,979400
2016-10-28,177.600006,177.660004,173.160004,173.600006,172.683289,2389600
2016-10-31,166.649994,170.449997,164.929993,168.639999,167.749481,3241200
2016-11-01,161.789993,168.949997,161.550003,164.520004,163.65123,3668400
2016-11-02,167.660004,170.990005,161.690002,166.639999,165.76004,3611400
2016-11-03,171.699997,172.479996,165.860001,166.380005,165.501419,2388400
2016-11-04,165.25,167.970001,165.139999,166.339996,165.461609,1518200
2016-11-07,167.869995,170.199997,167.740005,168.660004,167.769379,1113000
2016-11-08,168.5,169.479996,167.100006,167.710007,166.824387,1143100
2016-11-09,181.199997,188.110001,179.839996,186.990005,186.002594,4019700
2016-11-10,186.429993,192.639999,185.979996,189.839996,188.837524,2787600
2016-11-11,187.270004,190.0,186.300003,188.589996,187.594131,1173200
2016-11-14,186.699997,186.970001,182.910004,184.960007,183.983307,1217700
2016-11-15,183.070007,183.190002,179.020004,181.039993,180.084,1535000
2016-11-16,179.990005,181.389999,178.860001,179.119995,178.174133,824800
2016-11-17,179.169998,180.779999,178.350006,180.229996,179.278275,618800
2016-11-18,179.5,179.940002,177.100006,177.539993,176.602478,854200
2016-11-21,177.720001,179.139999,174.839996,175.119995,174.195251,1314700
2016-11-22,173.729996,174.910004,170.949997,172.649994,171.738297,1141700
2016-11-23,170.210007,173.979996,169.289993,173.880005,172.961807,1200500
2016-11-25,174.809998,175.910004,174.059998,175.229996,174.304672,908700
2016-11-28,174.949997,176.110001,174.490005,174.839996,173.916733,907300
2016-11-29,174.669998,177.380005,174.100006,175.789993,174.86171,659200
2016-11-30,177.399994,177.729996,173.860001,174.600006,173.678009,701500
2016-12-01,173.899994,175.0,170.869995,170.979996,170.077118,954300
2016-12-02,174.5,175.5,173.050003,174.800003,173.876953,981500
2016-12-05,176.070007,177.460007,175.559998,176.389999,175.458557,855300
2016-12-06,175.449997,175.729996,170.899994,172.770004,171.857666,1137800
2016-12-07,169.130005,169.300003,163.460007,164.800003,163.929749,2537500
2016-12-08,163.5,164.100006,162.419998,163.949997,163.084244,1166500
2016-12-09,166.929993,169.179993,166.25,166.970001,166.088303,1037600
