Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,60.5,60.75,60.099998,60.470001,59.306339,956100
2016-09-27,60.310001,61.389999,60.0,61.32,60.139977,1529700
2016-09-28,61.41,61.779999,61.080002,61.650002,60.463631,1335000
2016-09-29,61.650002,62.380001,60.889999,61.970001,60.777473,1971800
2016-09-30,62.110001,62.73,61.849998,62.139999,60.944199,2632600
2016-10-03,62.060001,62.43,61.650002,61.82,60.630356,1216800
2016-10-04,61.779999,62.200001,61.119999,61.32,60.139977,1281700
2016-10-05,61.66,62.599998,61.5,62.119999,60.924583,1401900
2016-10-06,62.119999,62.599998,61.790001,62.580002,61.375736,1516900
2016-10-07,62.599998,62.599998,61.52,62.060001,60.865746,1184700
2016-10-10,62.299999,62.560001,61.23,61.310001,60.130177,1352300
2016-10-11,61.099998,61.400002,59.080002,59.689999,58.541348,2434300
2016-10-12,59.509998,59.59,58.470001,59.0,57.864628,2898400
2016-10-13,58.529999,58.529999,57.52,58.41,57.285976,2022700
2016-10-14,58.779999,59.740002,58.48,59.0,57.864628,2028800
2016-10-17,58.900002,59.41,58.66,58.700001,57.5704,1347400
2016-10-18,59.41,59.630001,58.790001,58.860001,57.727318,1733500
2016-10-19,58.720001,60.27,58.419998,60.009998,58.855186,3082600
2016-10-20,59.810001,60.080002,59.099998,59.709999,58.560963,1301200
2016-10-21,59.41,59.66,58.790001,59.5,58.355003,1004100
2016-10-24,59.93,60.700001,59.93,60.639999,59.473064,1159300
2016-10-25,60.66,61.18,60.59,60.91,59.737869,1654500
2016-10-26,60.529999,60.759998,60.110001,60.549999,59.384796,1552000
2016-10-27,60.75,61.419998,60.139999,60.360001,59.198456,1613100
2016-10-28,60.459999,61.02,60.09,60.299999,59.139606,1063000
2016-10-31,60.689999,61.209999,60.529999,60.549999,59.384796,2411000
2016-11-01,60.799999,60.889999,59.5,60.18,59.021919,1993600
2016-11-02,60.220001,60.68,59.779999,59.860001,58.708076,2063100
2016-11-03,59.98,60.18,59.380001,59.630001,58.482498,1211700
2016-11-04,59.52,60.52,59.450001,60.220001,59.06115,2109200
2016-11-07,61.119999,62.330002,60.900002,62.23,61.032467,3442600
2016-11-08,65.230003,65.610001,63.189999,63.959999,62.729176,5080500
2016-11-09,62.209999,64.720001,61.549999,64.309998,63.072437,3321200
2016-11-10,64.540001,65.419998,62.110001,62.439999,61.238426,5048500
2016-11-11,62.439999,63.209999,62.16,63.150002,61.934765,2409700
2016-11-14,63.68,63.810001,63.099998,63.529999,62.307449,2409500
2016-11-15,63.630001,65.260002,63.459999,65.190002,63.935505,2296200
2016-11-16,64.769997,65.730003,64.5,65.650002,64.386658,1827000
2016-11-17,65.309998,65.900002,64.830002,65.449997,64.545425,1578700
2016-11-18,65.160004,65.449997,64.260002,64.57,63.677593,3068400
2016-11-21,64.900002,65.610001,64.620003,65.199997,64.298882,2913200
2016-11-22,65.18,65.660004,64.839996,65.57,64.663773,2328900
2016-11-23,65.5,66.120003,65.279999,66.110001,65.196312,1712300
2016-11-25,65.959999,66.25,65.839996,66.080002,65.166733,625900
2016-11-28,65.980003,66.809998,65.639999,65.900002,64.98922,2033600
2016-11-29,65.760002,66.330002,65.489998,66.029999,65.117409,1942500
2016-11-30,66.010002,66.760002,65.540001,66.18,65.265343,3249800
2016-12-01,66.330002,66.389999,60.77,61.23,60.383755,8812400
2016-12-02,61.189999,62.700001,60.849998,62.049999,61.192425,2732400
2016-12-05,62.73,63.709999,62.389999,63.23,62.356113,2936800
2016-12-06,63.220001,63.700001,62.98,63.490002,62.612518,2150200
2016-12-07,63.52,64.589996,63.040001,64.5,63.608562,1628600
2016-12-08,64.559998,65.269997,64.190002,65.190002,64.289024,1821700
2016-12-09,65.32,65.360001,64.139999,64.529999,63.638145,1455700
2016-12-12,64.370003,64.580002,62.950001,63.610001,62.730858,1670500
2016-12-13,64.18,65.400002,64.010002,65.099998,64.200272,1325600
2016-12-14,64.959999,65.599998,64.900002,65.050003,64.150963,1600800
2016-12-15,65.32,66.290001,64.900002,65.830002,64.920181,3158900
2016-12-16,66.190002,66.239998,64.419998,64.529999,63.638145,2764200
2016-12-19,64.57,65.489998,64.480003,65.010002,64.111511,1006700
2016-12-20,65.360001,65.779999,65.010002,65.300003,64.397507,1108300
2016-12-21,65.459999,65.709999,64.760002,65.169998,64.269302,1043000
2016-12-22,65.529999,65.529999,64.830002,65.379997,64.476395,1190800
2016-12-23,65.110001,65.419998,64.879997,65.400002,64.496124,520300
2016-12-27,65.360001,66.059998,65.309998,65.400002,64.496124,898100
2016-12-28,65.510002,65.660004,64.660004,64.669998,63.776215,843700
2016-12-29,64.650002,65.0,64.410004,64.760002,63.864971,1242000
2016-12-30,65.050003,65.050003,63.810001,64.150002,63.263401,1006400
2017-01-03,64.510002,64.980003,63.169998,63.849998,62.967541,2553700
2017-01-04,64.07,64.129997,63.450001,63.82,62.937962,2230300
2017-01-05,63.540001,63.830002,62.209999,62.59,61.72496,2712400
2017-01-06,62.75,63.93,62.52,63.68,62.799892,1368600
2017-01-09,63.610001,64.82,63.610001,64.419998,63.529671,1953700
2017-01-10,64.419998,64.980003,64.120003,64.849998,63.953724,1158300
2017-01-11,64.690002,66.510002,64.5,66.480003,65.561195,3248300
2017-01-12,66.360001,66.629997,65.470001,66.480003,65.561195,2440900
2017-01-13,66.620003,66.699997,66.230003,66.339996,65.423126,1381800
2017-01-17,66.019997,66.129997,64.68,64.949997,64.052338,1484800
2017-01-18,65.209999,66.650002,65.029999,66.5,65.580925,3159700
2017-01-19,66.300003,67.190002,65.599998,65.690002,64.78212,1595300
2017-01-20,65.959999,66.970001,65.849998,66.93,66.004982,1952100
2017-01-23,66.720001,67.199997,66.370003,67.029999,66.103592,1758200
2017-01-24,67.339996,67.959999,67.059998,67.900002,66.961571,1752400
2017-01-25,68.400002,69.019997,68.25,68.82,67.868858,2127900
2017-01-26,68.940002,68.940002,67.580002,67.629997,66.695297,2653900
2017-01-27,67.949997,68.779999,67.830002,68.760002,67.809685,1420400
2017-01-30,68.650002,69.089996,67.769997,69.059998,68.105537,1652100
2017-01-31,68.830002,68.860001,66.849998,67.349998,66.419167,2398700
2017-02-01,67.709999,68.519997,67.370003,68.410004,67.464523,1938000
2017-02-02,67.830002,68.830002,67.440002,68.779999,67.829407,1760500
2017-02-03,69.220001,69.730003,68.489998,69.43,68.470428,1849500
2017-02-06,69.150002,69.43,68.830002,69.169998,68.21402,2244100
2017-02-07,69.279999,69.650002,69.029999,69.620003,68.657806,2322200
2017-02-08,76.5,76.5,73.019997,73.800003,72.780037,11809400
2017-02-09,72.099998,73.5,70.620003,70.93,69.949692,30379500
2017-02-10,70.540001,71.019997,69.760002,70.900002,69.920105,17639800
2017-02-13,71.040001,71.529999,70.410004,70.660004,69.683426,7495900
2017-02-14,70.629997,71.32,70.18,70.779999,69.801765,5362200
2017-02-15,70.959999,72.059998,70.720001,71.900002,70.906288,5638400
2017-02-16,71.550003,71.75,70.970001,71.709999,71.075775,3261500
2017-02-17,71.540001,71.699997,71.059998,71.68,71.046043,2294900
2017-02-21,71.889999,72.529999,71.75,72.480003,71.838974,3901000
