Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,91.510002,91.739998,90.970001,91.410004,90.173134,1702700
2016-09-27,90.559998,92.639999,90.559998,92.510002,91.258247,1680100
2016-09-28,92.720001,93.199997,92.18,92.940002,91.682434,1227500
2016-09-29,92.900002,94.099998,92.480003,93.230003,91.968506,3104000
2016-09-30,93.669998,95.389999,93.419998,94.709999,93.428482,3194300
2016-10-03,94.150002,95.330002,94.080002,94.589996,93.310104,2012500
2016-10-04,94.559998,95.400002,94.260002,94.830002,93.546852,2687000
2016-10-05,94.709999,96.5,94.400002,96.169998,94.868713,3194300
2016-10-06,98.849998,100.470001,97.82,100.190002,98.834328,10274600
2016-10-07,99.860001,100.889999,98.82,100.349998,98.992165,5797100
2016-10-10,100.970001,102.440002,100.610001,102.150002,100.767807,3484500
2016-10-11,101.610001,101.639999,98.639999,99.589996,98.242447,4912600
2016-10-12,98.190002,99.089996,96.809998,98.68,97.344757,3960800
2016-10-13,98.120003,98.120003,96.910004,97.730003,96.407608,3451400
2016-10-14,98.32,99.160004,98.129997,98.220001,96.890991,2680900
2016-10-17,97.889999,99.110001,97.480003,98.059998,96.733147,2206900
2016-10-18,99.050003,99.690002,98.550003,99.470001,98.124069,3465200
2016-10-19,99.669998,100.18,99.199997,99.720001,98.370689,4282400
2016-10-20,100.0,100.959999,95.870003,96.940002,95.628304,7921300
2016-10-21,96.760002,99.129997,96.739998,97.610001,96.289238,4329900
2016-10-24,98.449997,99.300003,98.010002,98.980003,97.640709,2064700
2016-10-25,99.139999,99.169998,97.910004,98.080002,96.752876,2217700
2016-10-26,97.730003,98.68,97.389999,97.870003,96.545723,2355600
2016-10-27,98.589996,98.900002,96.519997,96.699997,95.391548,2327800
2016-10-28,97.220001,97.800003,96.019997,96.209999,94.908188,1603700
2016-10-31,96.910004,97.410004,96.360001,96.860001,95.549385,2006800
2016-11-01,97.160004,97.43,95.089996,96.050003,94.750351,2533800
2016-11-02,95.870003,96.629997,94.800003,95.849998,94.553047,2846100
2016-11-03,95.870003,95.940002,94.940002,95.239998,93.951302,2343800
2016-11-04,94.349998,96.169998,93.690002,95.0,93.714546,2226900
2016-11-07,96.480003,98.580002,96.459999,98.510002,97.177055,3657100
2016-11-08,98.510002,99.650002,97.910004,99.120003,97.778809,1503100
2016-11-09,96.790001,98.239998,96.279999,98.010002,96.68383,1964300
2016-11-10,98.129997,99.440002,94.889999,95.970001,94.671432,2707300
2016-11-11,95.82,97.639999,95.099998,97.489998,96.170853,1693300
2016-11-14,97.800003,98.919998,97.510002,98.510002,97.177055,1769100
