Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,101.550003,101.669998,99.660004,100.809998,98.910835,2622800
2016-09-27,100.139999,102.110001,99.769997,100.739998,98.842163,3779100
2016-09-28,101.559998,101.75,98.5,101.660004,99.744835,3047200
2016-09-29,101.169998,103.629997,100.0,100.589996,98.694984,2858100
2016-09-30,98.139999,98.449997,94.800003,97.419998,95.584702,6737900
2016-10-03,100.290001,101.25,98.93,99.279999,97.40966,4234900
2016-10-04,99.269997,99.589996,96.160004,96.379997,94.564301,3288400
2016-10-05,96.32,98.370003,95.879997,97.940002,96.09491,2699600
2016-10-06,97.5,98.599998,97.099998,97.739998,95.898674,1969200
2016-10-07,97.629997,97.989998,96.139999,97.010002,95.182426,2165800
2016-10-10,97.190002,99.489998,97.010002,98.669998,96.811157,1812400
2016-10-11,99.830002,101.059998,97.379997,97.699997,95.859421,2791500
2016-10-12,97.330002,97.910004,96.0,96.43,94.613358,2034400
2016-10-13,95.75,95.790001,92.82,94.949997,93.161232,3060700
2016-10-14,95.669998,96.339996,91.910004,93.370003,91.611008,2885500
2016-10-17,91.230003,94.139999,91.059998,93.099998,91.346085,1887900
2016-10-18,94.489998,94.879997,92.57,92.980003,91.228355,1171600
2016-10-19,92.790001,95.940002,92.790001,95.519997,93.720505,1852300
2016-10-20,95.139999,97.239998,95.010002,96.0,94.19146,1498400
2016-10-21,95.5,96.230003,94.5,95.269997,93.475212,1927500
2016-10-24,96.82,97.889999,96.400002,96.800003,94.976387,1500100
2016-10-25,96.650002,96.669998,95.150002,95.57,93.769562,1172900
2016-10-26,95.230003,97.550003,95.230003,95.75,93.946167,1804200
2016-10-27,97.050003,97.050003,93.120003,94.18,92.405746,1851000
2016-10-28,94.290001,95.550003,93.75,94.18,92.405746,2079000
2016-10-31,94.660004,95.050003,93.419998,94.550003,92.768784,1341600
2016-11-01,96.43,99.75,95.949997,98.230003,96.379448,3722300
2016-11-02,97.769997,98.110001,95.860001,96.519997,94.70166,2542400
2016-11-03,92.209999,92.93,86.730003,87.529999,85.881027,9050400
2016-11-04,88.230003,89.199997,86.57,88.040001,86.381416,3223800
2016-11-07,89.949997,90.0,87.32,87.860001,86.204819,2792100
2016-11-08,87.900002,88.480003,86.18,86.669998,85.037224,3418300
2016-11-09,85.349998,88.529999,84.599998,87.839996,86.185173,2798900
2016-11-10,89.160004,89.650002,84.800003,85.300003,83.693031,3564900
2016-11-11,84.790001,85.529999,82.510002,84.980003,83.379066,3252600
2016-11-14,84.5,85.989998,82.760002,84.510002,82.917923,2479100
2016-11-15,84.949997,87.550003,84.879997,86.870003,85.740746,2288600
2016-11-16,86.779999,87.919998,85.900002,86.57,85.444641,1825800
2016-11-17,87.790001,90.660004,87.349998,90.440002,89.264336,3636900
2016-11-18,91.230003,94.0,90.889999,92.349998,91.149506,3224700
2016-11-21,94.709999,98.449997,94.25,97.379997,96.114113,5209400
2016-11-22,97.059998,98.309998,96.0,98.099998,96.82476,2690300
2016-11-23,97.949997,101.529999,97.550003,101.32,100.002899,4267800
2016-11-25,101.510002,102.199997,100.470001,101.550003,100.229912,1170400
