Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,109.339996,109.589996,108.5,109.089996,108.163513,1044200
2016-09-27,109.25,113.290001,109.25,113.099998,112.139465,2604700
2016-09-28,113.519997,116.080002,112.639999,115.989998,115.004929,3446000
2016-09-29,115.989998,119.150002,115.559998,118.400002,117.394455,5575000
2016-09-30,118.629997,118.769997,116.580002,116.720001,115.728722,2292000
2016-10-03,116.379997,117.400002,115.699997,117.019997,116.026169,1542800
2016-10-04,118.050003,119.120003,117.199997,119.120003,118.108345,2010100
2016-10-05,119.300003,119.5,118.480003,119.139999,118.128166,1377800
2016-10-06,119.040001,119.050003,117.449997,118.529999,117.523346,1203200
2016-10-07,118.779999,118.779999,117.389999,117.769997,116.769798,1174100
2016-10-10,118.339996,119.5,117.910004,118.769997,117.761314,1085800
2016-10-11,118.160004,118.660004,116.849998,117.720001,116.72023,1873500
2016-10-12,118.599998,119.419998,117.949997,118.790001,117.781143,2243400
2016-10-13,117.43,119.349998,116.580002,118.690002,117.681999,1109800
2016-10-14,118.769997,121.25,118.760002,120.800003,119.774078,2235400
2016-10-17,121.089996,122.0,119.940002,121.779999,120.745743,2256200
2016-10-18,122.860001,124.230003,122.150002,122.830002,121.786835,3864500
2016-10-19,123.57,125.050003,122.870003,124.690002,123.631035,2752400
2016-10-20,126.82,128.029999,123.879997,124.660004,123.601288,3925900
2016-10-21,124.57,127.669998,124.099998,127.580002,126.49649,2171200
2016-10-24,128.110001,129.169998,127.040001,127.690002,126.60556,2583400
2016-10-25,127.5,128.75,127.269997,127.989998,126.903,1918000
2016-10-26,127.760002,127.769997,125.349998,125.540001,124.473816,2168500
2016-10-27,125.980003,126.879997,124.889999,126.419998,125.346344,4204700
2016-10-28,128.850006,133.550003,128.240005,131.639999,130.522003,6837200
2016-10-31,131.570007,131.809998,128.839996,129.229996,128.132477,2596100
2016-11-01,129.789993,130.350006,124.489998,125.989998,124.919991,3124300
2016-11-02,126.0,126.0,122.959999,123.0,121.955391,2810100
2016-11-03,123.519997,126.239998,123.019997,125.290001,124.225929,2793300
2016-11-04,124.639999,126.199997,123.699997,125.209999,124.146614,1587400
2016-11-07,126.790001,127.470001,125.68,126.489998,125.415749,2319500
2016-11-08,126.900002,127.610001,125.830002,127.010002,125.931335,2345100
2016-11-09,123.980003,125.739998,123.580002,124.75,123.690521,2162000
2016-11-10,125.650002,127.160004,121.639999,123.629997,122.58004,2352100
2016-11-11,123.5,123.769997,120.32,121.199997,120.17067,3141800
2016-11-14,121.370003,121.730003,117.349998,119.160004,118.148003,3180700
2016-11-15,122.019997,124.760002,121.239998,123.540001,122.758652,2385100
2016-11-16,122.970001,125.5,122.919998,125.199997,124.40815,1564000
2016-11-17,125.400002,127.120003,125.150002,126.580002,125.779427,2114700
2016-11-18,126.57,126.639999,125.5,125.669998,124.875183,1369500
2016-11-21,125.739998,126.870003,125.739998,126.459999,125.660187,1551600
2016-11-22,126.540001,127.839996,126.160004,127.57,126.763161,1390900
2016-11-23,127.5,127.870003,125.540001,126.370003,125.570755,1899700
2016-11-25,125.730003,127.379997,125.730003,127.279999,126.474998,425600
2016-11-28,126.989998,127.25,125.690002,125.919998,125.123596,1037100
2016-11-29,126.230003,126.730003,124.779999,125.099998,124.308784,983600
2016-11-30,125.82,125.870003,123.889999,124.050003,123.265427,1622100
2016-12-01,123.949997,124.309998,121.75,122.010002,121.238327,1931100
2016-12-02,122.400002,122.629997,120.519997,121.0,120.234718,1467800
2016-12-05,121.269997,124.510002,121.050003,123.690002,122.907707,2633200
2016-12-06,124.040001,124.400002,123.660004,123.769997,122.987198,1404700
2016-12-07,124.040001,124.300003,123.360001,123.550003,122.768585,1753300
2016-12-08,124.220001,124.32,122.970001,123.0,122.222069,2163200
2016-12-09,123.239998,124.720001,123.019997,124.059998,123.27536,1556700
2016-12-12,123.769997,124.040001,119.339996,120.25,119.489456,2170800
2016-12-13,120.129997,121.690002,118.919998,120.029999,119.270859,3169500
2016-12-14,120.209999,120.559998,115.550003,116.389999,115.65387,4254300
2016-12-15,116.660004,118.839996,115.089996,116.959999,116.220261,2985000
2016-12-16,117.790001,118.900002,115.660004,116.660004,115.922173,2847200
2016-12-19,116.540001,117.760002,115.809998,116.220001,115.484955,1957600
2016-12-20,115.300003,118.309998,115.300003,117.089996,116.349442,4482200
2016-12-21,116.959999,117.169998,114.389999,114.860001,114.133545,2910300
2016-12-22,114.900002,115.169998,113.730003,114.400002,113.67646,1746800
2016-12-23,114.300003,114.809998,113.5,113.860001,113.13987,869400
2016-12-27,114.349998,114.980003,113.580002,113.629997,112.911324,926300
2016-12-28,114.230003,114.769997,112.629997,113.470001,112.752342,1062500
2016-12-29,113.220001,114.209999,113.0,113.970001,113.249184,1116600
2016-12-30,113.839996,114.239998,112.720001,113.279999,112.563545,2082700
2017-01-03,114.040001,114.139999,111.879997,112.440002,111.728859,2244800
2017-01-04,112.970001,114.519997,112.699997,113.739998,113.020638,2892300
2017-01-05,113.739998,114.839996,112.900002,114.690002,113.96463,2167600
2017-01-06,116.419998,117.879997,116.129997,116.449997,115.713493,3362400
2017-01-09,117.889999,118.0,116.139999,117.300003,116.558121,3212400
2017-01-10,115.900002,118.25,115.699997,117.620003,116.876099,2656500
2017-01-11,118.169998,118.199997,116.25,117.199997,116.458755,1545600
2017-01-12,117.010002,118.120003,116.410004,118.010002,117.263634,1353200
2017-01-13,118.010002,120.440002,117.809998,118.809998,118.058563,2413900
2017-01-17,119.290001,120.419998,118.25,118.580002,117.830025,1318700
2017-01-18,118.949997,119.510002,117.910004,119.339996,118.585213,998500
2017-01-19,119.720001,119.830002,118.410004,118.839996,118.088371,988900
2017-01-20,119.75,120.290001,118.68,119.919998,119.161545,1485700
2017-01-23,120.0,120.699997,118.980003,119.989998,119.231102,1369200
2017-01-24,120.370003,120.559998,119.269997,120.220001,119.459648,1454400
2017-01-25,120.970001,121.43,120.400002,120.860001,120.095604,1058100
2017-01-26,121.330002,121.730003,120.57,121.230003,120.463264,1110400
2017-01-27,121.410004,122.080002,120.919998,122.0,121.228401,944200
2017-01-30,121.400002,121.800003,119.610001,121.529999,120.76136,1621600
2017-01-31,121.459999,121.650002,120.040001,121.589996,120.820984,1130300
2017-02-01,121.779999,121.949997,120.279999,120.769997,120.006172,1128600
2017-02-02,120.449997,121.230003,120.019997,120.589996,119.827301,1260800
2017-02-03,120.709999,121.620003,120.489998,121.529999,120.76136,1245200
2017-02-06,121.120003,122.059998,120.5,122.050003,121.278076,1346800
2017-02-07,122.5,123.080002,121.75,122.339996,121.566238,1949100
2017-02-08,122.0,123.080002,121.139999,122.839996,122.06308,1705900
2017-02-09,123.150002,123.940002,121.699997,123.25,122.470482,2901700
2017-02-10,125.010002,126.410004,120.629997,122.650002,121.874283,6466900
2017-02-13,123.059998,123.059998,119.220001,119.5,118.744209,3833300
2017-02-14,119.169998,120.099998,118.82,119.669998,118.913124,2929800
2017-02-15,119.540001,121.900002,119.360001,120.879997,120.115471,2251400
2017-02-16,120.75,121.419998,119.650002,119.849998,119.091988,2008200
2017-02-17,119.360001,119.760002,118.550003,119.410004,118.654778,1685000
2017-02-21,118.82,119.93,118.379997,119.400002,118.644844,1955800
2017-02-22,119.220001,120.830002,118.970001,120.559998,119.797508,1419000
2017-02-23,121.110001,121.110001,119.379997,119.629997,118.873375,1215400
2017-02-24,119.339996,119.639999,118.410004,119.160004,118.406357,1031100
2017-02-27,118.68,119.360001,118.339996,118.690002,117.939323,1033400
2017-02-28,119.0,119.970001,118.5,119.040001,118.287117,1795500
2017-03-01,119.809998,120.690002,117.949997,120.449997,119.688194,1885600
2017-03-02,120.220001,120.480003,118.559998,118.919998,118.16787,1133200
2017-03-03,119.870003,120.459999,119.410004,120.120003,119.360283,1699800
2017-03-06,119.660004,122.449997,119.220001,121.489998,120.721626,2243800
2017-03-07,120.720001,122.730003,120.650002,122.389999,121.896866,1305200
2017-03-08,122.32,124.830002,122.080002,124.529999,124.028244,2167000
2017-03-09,124.480003,126.470001,124.019997,124.709999,124.207512,2198700
2017-03-10,125.459999,125.870003,124.940002,125.760002,125.253288,1395600
2017-03-13,125.470001,127.910004,125.199997,127.349998,126.836876,1695700
2017-03-14,127.010002,127.739998,126.419998,127.660004,127.145638,1074700
2017-03-15,128.0,130.210007,127.779999,129.479996,128.958298,2788700
2017-03-16,129.949997,131.119995,129.919998,130.729996,130.203262,2305700
2017-03-17,131.789993,132.169998,130.630005,131.199997,130.671356,2024600
2017-03-20,130.649994,131.429993,129.149994,129.869995,129.346725,1472100
2017-03-21,130.100006,130.339996,126.75,127.599998,127.085869,2557600
2017-03-22,126.779999,127.779999,126.290001,127.68,127.16555,1869400
2017-03-23,127.400002,127.970001,126.779999,127.040001,126.52813,1028300
2017-03-24,127.410004,128.539993,126.459999,127.760002,127.245232,1312100
2017-03-27,127.110001,128.679993,126.25,127.800003,127.285072,1254900
2017-03-28,127.620003,129.699997,127.540001,129.029999,128.510117,1236700
2017-03-29,129.259995,130.160004,128.639999,129.660004,129.137573,1129800
2017-03-30,129.440002,129.820007,128.830002,129.460007,128.9384,895100
2017-03-31,127.440002,127.669998,125.57,126.169998,125.661629,4132800
2017-04-03,126.339996,126.690002,124.339996,126.139999,125.631752,1758200
2017-04-04,125.82,126.089996,124.699997,125.019997,124.516266,1749900
2017-04-05,125.199997,126.480003,124.449997,124.970001,124.466469,3315400
2017-04-06,125.639999,125.730003,124.330002,125.669998,125.163651,1941500
2017-04-07,125.949997,127.25,125.349998,126.489998,125.980347,1796800
2017-04-10,127.18,128.720001,126.849998,128.460007,127.942413,1742400
2017-04-11,128.820007,129.160004,127.660004,129.119995,128.599747,2704100
2017-04-12,129.470001,129.880005,128.869995,129.279999,128.759109,2300600
2017-04-13,129.270004,129.589996,128.110001,128.130005,127.613747,1650000
2017-04-17,128.630005,130.389999,128.350006,130.339996,129.814835,1692100
2017-04-18,129.990005,131.0,129.039993,130.470001,129.944305,1228300
2017-04-19,131.0,132.190002,130.759995,130.949997,130.422379,1136500
2017-04-20,131.570007,132.759995,130.720001,131.929993,131.398407,1322500
2017-04-21,132.039993,132.369995,131.479996,131.979996,131.448227,1531800
2017-04-24,133.020004,134.869995,133.020004,134.139999,133.599518,2207200
2017-04-25,134.830002,136.270004,134.509995,135.429993,134.884323,1910200
2017-04-26,135.240005,135.979996,134.259995,135.75,135.203049,1834000
2017-04-27,136.080002,137.0,135.300003,136.199997,135.65123,2622700
