Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,236.0,238.710007,235.399994,237.809998,237.809998,542500
2016-09-27,238.369995,244.089996,238.050003,243.660004,243.660004,1292400
2016-09-28,243.699997,243.929993,239.330002,240.199997,240.199997,720300
2016-09-29,240.199997,240.399994,236.889999,237.119995,237.119995,588600
2016-09-30,238.869995,240.610001,237.320007,237.979996,237.979996,615000
2016-10-03,236.809998,238.509995,236.600006,237.600006,237.600006,605700
2016-10-04,237.729996,239.220001,236.770004,238.550003,238.550003,809800
2016-10-05,237.839996,239.600006,235.539993,235.600006,235.600006,596300
2016-10-06,235.600006,242.699997,235.100006,241.570007,241.570007,1286100
2016-10-07,242.610001,242.619995,237.860001,239.070007,239.070007,613300
2016-10-10,241.649994,242.0,239.339996,240.360001,240.360001,431700
2016-10-11,240.210007,240.580002,235.589996,236.660004,236.660004,609600
2016-10-12,237.179993,240.490005,236.630005,238.970001,238.970001,556400
2016-10-13,246.350006,266.73999,245.25,266.140015,266.140015,4768600
2016-10-14,268.029999,268.779999,262.589996,262.75,262.75,1699700
2016-10-17,262.5,263.329987,257.540009,258.720001,258.720001,1198100
2016-10-18,260.619995,261.48999,255.720001,256.040009,256.040009,709800
2016-10-19,255.839996,256.670013,252.839996,256.450012,256.450012,476800
2016-10-20,255.449997,257.549988,254.0,254.429993,254.429993,407400
2016-10-21,253.179993,253.600006,251.550003,252.360001,252.360001,518600
2016-10-24,253.229996,253.660004,251.089996,252.25,252.25,721200
2016-10-25,250.669998,250.690002,246.690002,246.990005,246.990005,779900
2016-10-26,246.589996,248.860001,245.759995,245.919998,245.919998,620400
2016-10-27,245.889999,248.139999,239.440002,239.860001,239.860001,814000
2016-10-28,239.860001,244.350006,239.419998,242.309998,242.309998,579700
2016-10-31,243.490005,244.289993,240.720001,243.339996,243.339996,513000
2016-11-01,242.820007,243.679993,238.759995,240.179993,240.179993,478900
2016-11-02,239.800003,241.770004,239.0,239.289993,239.289993,390500
2016-11-03,238.820007,239.550003,229.759995,231.610001,231.610001,966100
2016-11-04,229.940002,233.529999,227.330002,228.169998,228.169998,942300
2016-11-07,231.759995,232.899994,225.130005,232.589996,232.589996,1203600
2016-11-08,233.270004,233.710007,230.020004,232.630005,232.630005,656200
2016-11-09,226.639999,237.309998,226.509995,236.339996,236.339996,1058600
2016-11-10,238.270004,240.789993,234.869995,236.610001,236.610001,1129800
2016-11-11,235.399994,239.839996,234.559998,238.869995,238.869995,698200
2016-11-14,240.350006,244.509995,239.309998,240.410004,240.410004,1245600
2016-11-15,241.380005,245.210007,239.75,244.470001,244.470001,904600
2016-11-16,244.479996,248.089996,242.570007,246.619995,246.619995,787000
2016-11-17,247.779999,251.309998,246.119995,251.130005,251.130005,895800
2016-11-18,251.050003,252.649994,248.460007,250.089996,250.089996,468800
2016-11-21,251.089996,252.089996,249.050003,251.0,251.0,741800
2016-11-22,252.539993,259.809998,252.539993,258.390015,258.390015,1208200
2016-11-23,259.290009,262.920013,258.059998,262.019989,262.019989,827200
2016-11-25,263.559998,264.670013,261.0,263.619995,263.619995,383700
2016-11-28,263.570007,265.380005,261.0,261.600006,261.600006,841100
2016-11-29,261.329987,262.369995,260.0,260.410004,260.410004,748700
2016-11-30,259.679993,262.269989,256.540009,259.5,259.5,1014500
2016-12-01,259.850006,261.420013,257.119995,257.410004,257.410004,1412800
2016-12-02,271.700012,273.98999,244.75,253.389999,253.389999,4415700
2016-12-05,253.490005,260.950012,252.399994,257.600006,257.600006,1677300
2016-12-06,256.929993,257.149994,251.740005,254.220001,254.220001,1164400
2016-12-07,254.009995,255.649994,251.080002,253.940002,253.940002,703200
2016-12-08,254.570007,256.630005,253.169998,253.289993,253.289993,735800
2016-12-09,252.679993,253.449997,249.830002,251.139999,251.139999,646700
2016-12-12,250.020004,251.610001,248.550003,251.610001,251.610001,760600
2016-12-13,252.0,257.209991,251.580002,255.020004,255.020004,710100
2016-12-14,254.419998,254.899994,251.25,252.929993,252.929993,630400
2016-12-15,253.199997,258.190002,252.429993,256.690002,256.690002,602300
2016-12-16,257.799988,266.570007,257.799988,262.130005,262.130005,1573400
2016-12-19,262.130005,263.869995,259.040009,259.970001,259.970001,773700
2016-12-20,259.799988,262.549988,259.119995,260.890015,260.890015,495400
2016-12-21,260.290009,263.350006,258.200012,262.950012,262.950012,628900
2016-12-22,263.100006,264.0,256.359985,257.309998,257.309998,744900
2016-12-23,257.25,258.459991,255.830002,256.859985,256.859985,335000
2016-12-27,257.98999,260.399994,257.690002,258.730011,258.730011,407500
2016-12-28,258.899994,259.470001,254.25,255.75,255.75,435300
2016-12-29,254.910004,258.209991,254.910004,257.339996,257.339996,330500
2016-12-30,258.160004,258.160004,253.619995,254.940002,254.940002,399200
2017-01-03,256.200012,260.579987,255.610001,256.679993,256.679993,662200
2017-01-04,257.079987,261.829987,257.079987,260.920013,260.920013,678300
2017-01-05,259.839996,266.059998,258.420013,264.140015,264.140015,1279500
2017-01-06,264.640015,266.799988,262.279999,263.299988,263.299988,710400
2017-01-09,263.179993,265.309998,259.529999,260.790009,260.790009,433500
2017-01-10,260.980011,264.140015,260.779999,262.5,262.5,431000
2017-01-11,262.5,264.380005,260.420013,262.149994,262.149994,392900
2017-01-12,262.029999,262.070007,259.0,260.950012,260.950012,403600
2017-01-13,260.73999,262.25,259.709991,261.399994,261.399994,409100
2017-01-17,260.950012,264.880005,259.5,263.059998,263.059998,411700
2017-01-18,264.040009,265.709991,261.75,265.5,265.5,638700
2017-01-19,265.76001,267.959991,264.980011,266.119995,266.119995,827900
2017-01-20,267.130005,267.220001,265.339996,266.220001,266.220001,634700
2017-01-23,265.899994,266.420013,263.809998,266.019989,266.019989,446300
2017-01-24,266.429993,269.119995,265.549988,268.809998,268.809998,500900
2017-01-25,269.970001,272.519989,268.730011,272.01001,272.01001,654900
2017-01-26,271.890015,273.98999,271.179993,272.420013,272.420013,503600
2017-01-27,272.359985,272.359985,270.119995,271.440002,271.440002,365500
2017-01-30,270.76001,271.420013,267.25,270.179993,270.179993,680500
2017-01-31,270.170013,273.170013,266.399994,272.279999,272.279999,820900
2017-02-01,272.380005,273.75,269.23999,269.540009,269.540009,443200
2017-02-02,268.850006,271.040009,267.25,270.75,270.75,462800
2017-02-03,272.0,274.75,270.600006,272.059998,272.059998,442800
2017-02-06,272.309998,274.75,271.220001,273.079987,273.079987,721700
2017-02-07,273.049988,274.279999,271.630005,272.48999,272.48999,428000
2017-02-08,272.540009,272.98999,271.079987,272.820007,272.820007,443900
2017-02-09,273.75,273.950012,272.079987,272.869995,272.869995,491800
2017-02-10,273.040009,273.470001,269.309998,269.839996,269.839996,670800
2017-02-13,270.799988,271.299988,267.75,268.119995,268.119995,613400
2017-02-14,268.200012,271.48999,267.769989,271.459991,271.459991,620800
2017-02-15,270.98999,273.869995,270.450012,273.640015,273.640015,519600
2017-02-16,273.600006,273.980011,271.0,272.089996,272.089996,395900
2017-02-17,271.959991,276.329987,270.709991,275.149994,275.149994,449600
2017-02-21,275.950012,278.450012,275.579987,277.26001,277.26001,505500
2017-02-22,277.529999,278.059998,276.01001,277.190002,277.190002,311000
2017-02-23,277.820007,277.98999,273.73999,274.600006,274.600006,487100
2017-02-24,274.190002,277.26001,272.519989,276.329987,276.329987,465100
2017-02-27,277.0,277.609985,275.589996,275.690002,275.690002,398200
2017-02-28,275.350006,276.350006,272.730011,273.429993,273.429993,425300
2017-03-01,276.589996,277.779999,274.459991,274.829987,274.829987,588400
2017-03-02,274.829987,277.75,274.829987,277.450012,277.450012,509000
2017-03-03,277.380005,278.339996,275.279999,278.149994,278.149994,460900
2017-03-06,280.23999,281.170013,273.48999,275.589996,275.589996,1078600
2017-03-07,274.75,275.160004,268.230011,269.920013,269.920013,1641600
2017-03-08,270.5,275.859985,270.5,275.470001,275.470001,818000
2017-03-09,276.5,277.25,272.649994,273.769989,273.769989,1726400
2017-03-10,271.0,287.190002,270.5,286.420013,286.420013,4576900
2017-03-13,286.470001,288.589996,283.709991,286.910004,286.910004,1086800
2017-03-14,285.209991,286.690002,283.799988,285.380005,285.380005,616200
2017-03-15,286.0,288.549988,284.450012,287.779999,287.779999,548000
2017-03-16,287.730011,289.130005,285.089996,286.320007,286.320007,487100
2017-03-17,287.630005,289.269989,286.079987,288.809998,288.809998,665200
2017-03-20,288.799988,288.980011,284.269989,285.709991,285.709991,655600
2017-03-21,286.200012,286.429993,280.929993,281.279999,281.279999,588100
2017-03-22,281.279999,284.049988,280.0,283.26001,283.26001,701400
2017-03-23,283.01001,284.769989,280.950012,281.220001,281.220001,489000
2017-03-24,281.779999,282.910004,279.829987,281.529999,281.529999,342200
2017-03-27,279.640015,281.880005,277.089996,280.140015,280.140015,514600
2017-03-28,279.790009,283.649994,279.709991,282.859985,282.859985,379700
2017-03-29,283.170013,283.98999,281.570007,283.429993,283.429993,411400
2017-03-30,283.059998,285.540009,281.720001,285.51001,285.51001,500200
2017-03-31,285.23999,285.959991,283.76001,285.230011,285.230011,433100
2017-04-03,285.51001,285.980011,281.920013,282.029999,282.029999,644300
2017-04-04,282.0,284.040009,280.850006,281.570007,281.570007,397600
2017-04-05,281.690002,284.410004,280.48999,281.649994,281.649994,406000
2017-04-06,282.649994,285.019989,282.209991,284.959991,284.959991,504700
2017-04-07,285.209991,286.98999,283.75,284.5,284.5,343300
2017-04-10,287.459991,287.459991,285.299988,286.589996,286.589996,370000
2017-04-11,286.73999,287.079987,283.309998,286.649994,286.649994,356300
2017-04-12,285.709991,286.179993,283.029999,283.779999,283.779999,336700
2017-04-13,284.209991,285.829987,282.679993,282.679993,282.679993,330300
2017-04-17,283.48999,284.730011,282.209991,283.170013,283.170013,325900
2017-04-18,282.75,284.179993,282.0,282.859985,282.859985,291900
