Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,38.950001,39.0,38.700001,38.93,38.93,563100
2016-09-27,38.900002,39.720001,38.830002,39.630001,39.630001,894100
2016-09-28,39.75,39.91,39.439999,39.75,39.75,505600
2016-09-29,39.82,39.990002,39.25,39.419998,39.419998,501500
2016-09-30,39.119999,40.080002,38.919998,39.869999,39.869999,689300
2016-10-03,39.73,39.900002,39.23,39.57,39.57,893100
2016-10-04,39.75,40.43,39.529999,40.400002,40.400002,1217000
2016-10-05,40.650002,40.970001,40.5,40.77,40.77,900600
2016-10-06,40.799999,40.799999,40.02,40.150002,40.150002,519700
2016-10-07,40.27,40.389999,39.919998,40.369999,40.369999,640500
2016-10-10,40.490002,40.700001,40.330002,40.400002,40.400002,280500
2016-10-11,40.330002,40.330002,39.369999,39.48,39.48,994100
2016-10-12,39.580002,39.799999,39.34,39.439999,39.439999,719100
2016-10-13,39.16,39.32,38.75,39.150002,39.150002,254700
2016-10-14,39.360001,39.610001,39.040001,39.130001,39.130001,661900
2016-10-17,39.130001,39.470001,39.130001,39.41,39.41,399400
2016-10-18,40.549999,40.73,39.610001,39.639999,39.639999,712800
2016-10-19,39.860001,40.290001,39.68,40.0,40.0,466900
2016-10-20,40.009998,40.540001,39.950001,40.09,40.09,536100
2016-10-21,40.0,40.689999,39.759998,40.610001,40.610001,858100
2016-10-24,40.91,41.16,40.759998,41.060001,41.060001,466000
2016-10-25,40.98,41.369999,40.66,41.220001,41.220001,869300
2016-10-26,41.0,41.0,39.77,39.779999,39.779999,844900
2016-10-27,39.82,39.82,38.869999,39.25,39.25,1026300
2016-10-28,39.32,40.720001,39.32,40.119999,40.119999,507600
2016-10-31,40.299999,40.380001,39.709999,39.900002,39.900002,620600
2016-11-01,40.040001,40.200001,38.66,39.130001,39.130001,637500
2016-11-02,39.240002,39.330002,38.740002,38.93,38.93,630500
2016-11-03,39.16,39.75,38.970001,39.18,39.18,789000
2016-11-04,38.400002,39.43,38.400002,39.400002,39.400002,1175100
2016-11-07,38.400002,39.240002,36.540001,38.950001,38.950001,1801200
2016-11-08,39.82,40.400002,37.240002,39.439999,39.439999,1515400
2016-11-09,38.09,40.849998,38.09,40.709999,40.709999,3169500
2016-11-10,41.119999,41.740002,39.43,39.650002,39.650002,1761300
2016-11-11,39.560001,39.75,38.959999,39.470001,39.470001,1509500
2016-11-14,39.650002,39.77,38.93,39.0,39.0,1055600
2016-11-15,39.23,39.740002,39.02,39.200001,39.200001,847900
2016-11-16,39.189999,39.48,38.77,39.139999,39.139999,614500
2016-11-17,39.23,39.880001,39.119999,39.720001,39.720001,454200
2016-11-18,39.790001,40.200001,39.380001,39.759998,39.759998,557600
2016-11-21,39.82,40.080002,39.59,39.869999,39.869999,364100
