Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,62.490002,62.560001,61.860001,62.310001,59.991901,6207400
2016-09-27,62.529999,63.360001,62.439999,63.310001,60.954697,5228300
2016-09-28,63.23,63.689999,63.0,63.450001,61.089489,5251900
2016-09-29,63.279999,68.830002,62.709999,67.449997,64.940674,43098800
2016-09-30,68.400002,70.400002,68.150002,68.5,65.951614,34879500
2016-10-03,68.080002,69.279999,66.870003,67.110001,64.613327,10153600
2016-10-04,67.699997,67.699997,66.559998,66.68,64.199326,9746400
2016-10-05,66.839996,67.419998,66.550003,66.839996,64.353363,6362000
2016-10-06,66.800003,69.32,66.230003,67.540001,65.027336,12957200
2016-10-07,67.529999,68.330002,67.489998,68.190002,65.653152,8398100
2016-10-10,68.339996,68.580002,67.059998,67.25,64.748116,7029800
2016-10-11,67.0,67.089996,65.449997,66.089996,63.631275,8910600
2016-10-12,66.489998,66.489998,65.059998,66.059998,63.602383,6615700
2016-10-13,65.550003,66.059998,64.300003,65.699997,63.255783,7236600
2016-10-14,65.940002,66.589996,65.449997,65.699997,63.255783,6743100
2016-10-17,65.529999,65.709999,65.089996,65.190002,62.764755,6348200
2016-10-18,66.18,66.220001,65.57,66.099998,63.640903,5913600
2016-10-19,65.879997,66.07,65.309998,65.790001,63.342434,5414700
2016-10-20,65.480003,68.169998,65.480003,67.339996,64.834763,13579000
2016-10-21,67.110001,69.440002,66.699997,67.93,65.402817,19676600
2016-10-24,68.400002,68.449997,67.480003,68.059998,65.527985,6669600
2016-10-25,67.900002,68.25,67.480003,67.709999,65.191002,5370000
2016-10-26,67.309998,68.620003,67.25,68.199997,65.662773,9241200
2016-10-27,70.800003,71.620003,70.0,70.089996,67.482452,33941700
2016-10-28,70.519997,70.529999,67.660004,68.400002,65.855331,17952700
2016-10-31,69.0,69.510002,68.68,68.720001,66.163437,10108300
2016-11-01,69.0,69.349998,67.540001,68.339996,65.797554,8910100
2016-11-02,68.459999,68.599998,67.029999,67.089996,64.59407,15183000
2016-11-03,67.690002,68.57,65.93,66.949997,64.459274,15642500
2016-11-04,65.739998,67.410004,65.739998,66.730003,64.247467,8584300
2016-11-07,67.720001,68.580002,67.389999,68.459999,65.913109,9205300
2016-11-08,68.220001,68.709999,67.629997,68.269997,65.730164,6620500
2016-11-09,66.629997,68.089996,66.25,67.879997,65.354675,11604400
2016-11-10,67.809998,68.209999,64.32,66.309998,63.843086,17774400
2016-11-11,65.870003,67.0,65.839996,66.879997,64.391876,10239800
2016-11-14,67.419998,67.419998,65.93,65.93,63.477234,8149200
2016-11-15,66.260002,67.160004,65.949997,66.769997,64.285973,9615200
2016-11-16,66.709999,66.709999,65.650002,66.300003,63.833466,9485900
2016-11-17,66.440002,66.769997,66.160004,66.669998,64.189697,6982500
2016-11-18,66.68,67.459999,65.940002,67.309998,64.805885,9889300
2016-11-21,66.860001,67.199997,66.150002,67.099998,64.603699,7868900
2016-11-22,67.57,68.599998,67.040001,68.309998,65.768684,9803600
2016-11-23,68.330002,68.5,67.75,68.129997,65.595375,4819300
2016-11-25,68.160004,68.419998,67.709999,68.290001,65.749428,4200100
2016-11-28,67.419998,67.699997,66.800003,67.099998,65.109009,8225200
2016-11-29,67.230003,67.540001,66.629997,66.769997,64.788803,6544900
2016-11-30,66.800003,68.309998,66.5,68.129997,66.108444,12470000
2016-12-01,67.720001,67.919998,63.779999,64.160004,62.256245,16563900
2016-12-02,63.950001,66.330002,63.950001,65.839996,63.886398,9687000
2016-12-05,66.379997,66.940002,65.690002,66.360001,64.390961,8708200
2016-12-06,66.650002,67.480003,66.5,67.449997,65.448624,6701800
2016-12-07,67.349998,68.339996,66.959999,68.339996,66.312218,7202700
2016-12-08,68.419998,69.18,68.370003,68.550003,66.515991,5552600
2016-12-09,68.610001,68.889999,67.800003,68.519997,66.486877,5551800
2016-12-12,68.370003,68.650002,67.919998,68.470001,66.438362,5615200
2016-12-13,68.720001,70.239998,68.489998,69.339996,67.282532,8494200
2016-12-14,68.639999,69.18,67.349998,67.559998,65.555351,9957700
2016-12-15,68.099998,68.769997,67.309998,68.029999,66.011414,7162400
2016-12-16,68.489998,68.489998,66.300003,66.459999,64.487999,17631800
2016-12-19,66.790001,67.43,66.639999,67.019997,65.03138,7884700
2016-12-20,67.379997,67.559998,66.769997,66.910004,64.92466,6685400
2016-12-21,67.07,67.349998,66.82,67.160004,65.167229,5211400
2016-12-22,67.639999,67.75,66.459999,66.760002,64.779106,5900200
2016-12-23,66.889999,66.940002,66.519997,66.860001,64.876129,3039900
2016-12-27,67.139999,67.580002,67.059998,67.25,65.254562,3028200
2016-12-28,66.650002,67.07,65.699997,65.75,63.799072,6547200
2016-12-29,65.5,66.080002,65.419998,66.040001,64.08046,3695400
2016-12-30,66.25,66.349998,65.040001,65.199997,63.265385,5941900
2017-01-03,65.860001,66.139999,64.599998,65.400002,63.459457,9519800
2017-01-04,65.669998,65.949997,65.260002,65.470001,63.527374,6221700
2017-01-05,65.220001,65.980003,65.050003,65.550003,63.605007,5998900
2017-01-06,65.480003,65.870003,64.860001,65.529999,63.58559,6749400
2017-01-09,65.529999,66.269997,65.489998,65.650002,63.70203,4702100
2017-01-10,65.949997,66.160004,65.57,65.629997,63.682632,6076000
2017-01-11,65.75,66.110001,65.419998,66.099998,64.13868,8349800
2017-01-12,65.349998,66.18,65.050003,66.120003,64.158096,6105900
2017-01-13,66.25,67.080002,66.160004,66.879997,64.895538,6177400
2017-01-17,66.709999,66.970001,63.150002,64.190002,62.285358,22338800
2017-01-18,64.669998,66.089996,63.810001,65.129997,63.19746,15883200
2017-01-19,64.970001,65.400002,64.360001,64.440002,62.527943,9421900
2017-01-20,65.190002,65.739998,62.619999,62.880001,61.014225,20936900
2017-01-23,58.669998,58.669998,53.77,54.880001,53.251602,94436000
2017-01-24,55.02,55.77,54.700001,55.0,53.368042,41751800
2017-01-25,56.099998,56.98,55.5,56.900002,55.211666,27307900
2017-01-26,55.349998,55.490002,53.5,54.049999,52.446228,37888200
2017-01-27,54.650002,54.759998,54.0,54.240002,52.630592,23053300
2017-01-30,54.389999,54.400002,53.549999,53.610001,52.019283,14853900
2017-01-31,53.610001,53.639999,52.830002,53.43,51.844624,13995400
2017-02-01,53.639999,53.82,52.860001,53.150002,51.572937,16102100
2017-02-02,52.950001,53.099998,52.369999,52.66,51.097477,14481200
2017-02-03,52.950001,53.220001,52.75,52.98,51.407978,10965300
2017-02-06,53.310001,53.41,52.82,52.880001,51.310947,8215100
2017-02-07,53.220001,53.279999,52.759998,53.27,51.689377,10374100
2017-02-08,53.389999,53.389999,52.720001,52.889999,51.320648,9229000
2017-02-09,52.91,53.099998,52.759998,52.880001,51.310947,7612100
2017-02-10,53.099998,54.279999,52.93,54.0,52.397713,14042200
2017-02-13,54.580002,55.130001,54.259998,54.93,53.300117,14516200
2017-02-14,55.43,55.52,54.82,55.48,53.833794,13061700
2017-02-15,55.630001,56.5,55.490002,56.490002,54.813831,14149200
2017-02-16,56.580002,56.900002,56.450001,56.880001,55.192257,11622900
2017-02-17,56.849998,56.939999,56.049999,56.459999,54.784718,12456600
2017-02-21,56.830002,57.189999,56.580002,56.75,55.066116,9878200
2017-02-22,56.779999,57.099998,56.48,57.099998,55.405727,8686000
2017-02-23,57.009998,57.310001,56.77,57.139999,55.444542,10152800
2017-02-24,57.02,57.23,56.5,57.220001,55.522171,10644800
2017-02-27,56.560001,56.98,56.310001,56.73,55.561344,7127600
2017-02-28,56.490002,56.52,55.889999,56.48,55.316494,10388200
2017-03-01,56.93,57.080002,56.27,57.009998,55.835575,11082400
2017-03-02,56.950001,57.150002,56.240002,56.369999,55.208759,8451700
2017-03-03,56.52,56.57,56.0,56.439999,55.277317,6971400
2017-03-06,56.27,56.560001,56.07,56.450001,55.287113,7241600
2017-03-07,56.599998,56.82,56.189999,56.73,55.561344,7131700
2017-03-08,56.919998,58.080002,56.799999,57.77,56.579918,13201700
2017-03-09,57.650002,58.099998,57.400002,57.970001,56.775803,9875600
2017-03-10,58.360001,58.790001,58.299999,58.639999,57.431995,9752000
2017-03-13,59.029999,59.040001,58.200001,58.459999,57.255703,7737900
2017-03-14,58.380001,58.380001,57.720001,58.220001,57.020653,6276900
2017-03-15,58.419998,58.75,58.18,58.52,57.314472,9029500
2017-03-16,58.299999,58.73,58.16,58.349998,57.147972,7206200
2017-03-17,58.57,58.610001,57.509998,57.549999,56.364452,20057800
2017-03-20,57.790001,58.07,57.59,57.810001,56.619099,7498200
2017-03-21,57.93,58.099998,56.740002,56.799999,55.629902,10092600
2017-03-22,56.73,57.130001,56.099998,57.040001,55.86496,9129700
2017-03-23,57.16,57.27,56.59,56.810001,55.639702,7718700
2017-03-24,57.470001,57.470001,56.639999,56.919998,55.747429,5621400
2017-03-27,56.720001,56.939999,56.48,56.66,55.492786,4726300
2017-03-28,56.669998,57.610001,56.669998,57.380001,56.197956,5953500
2017-03-29,57.09,57.369999,56.860001,57.360001,56.178368,4042600
2017-03-30,57.360001,57.650002,57.189999,57.200001,56.021664,6359000
2017-03-31,57.459999,57.689999,56.970001,57.34,56.158779,10065000
2017-04-03,57.259998,57.34,56.040001,56.5,55.336082,11343500
2017-04-04,56.299999,56.91,56.25,56.68,55.512375,7123900
2017-04-05,56.799999,57.529999,56.419998,56.470001,55.306702,7857700
2017-04-06,56.439999,56.73,56.139999,56.529999,55.365463,5757800
2017-04-07,56.580002,56.599998,56.189999,56.32,55.15979,5229800
2017-04-10,56.43,56.810001,56.27,56.52,55.355671,6039800
2017-04-11,56.32,56.360001,54.720001,55.349998,54.209774,17301800
2017-04-12,54.639999,54.650002,53.119999,53.389999,52.29015,24822200
2017-04-13,53.130001,53.68,52.779999,52.790001,51.702511,17014400
2017-04-17,52.990002,53.130001,52.75,52.889999,51.800449,10471700
2017-04-18,52.599998,52.98,52.389999,52.669998,51.58498,11262800
2017-04-19,53.0,53.099998,52.299999,52.610001,51.526218,15441500
2017-04-20,53.220001,53.400002,51.400002,52.66,51.575188,24664600
2017-04-21,52.77,52.799999,52.209999,52.5,51.418488,10951500
2017-04-24,53.009998,53.25,52.75,52.810001,51.722099,10784400
2017-04-25,53.169998,53.490002,52.959999,53.0,51.908184,11688700
2017-04-26,53.200001,53.299999,52.91,53.040001,51.947361,7373800
2017-04-27,53.240002,53.34,52.91,53.209999,52.113857,6956200
2017-04-28,51.799999,53.950001,51.049999,53.740002,52.632942,34374100
2017-05-01,53.650002,53.700001,53.099998,53.599998,52.495823,12987700
2017-05-02,53.650002,53.73,52.900002,53.290001,52.192211,10445400
2017-05-03,53.41,54.77,53.25,54.490002,53.367489,18428300
2017-05-04,54.73,55.0,54.5,54.91,53.778839,11993400
2017-05-05,54.93,55.0,54.700001,54.93,53.798428,9108800
2017-05-08,54.990002,55.0,54.560001,54.619999,53.494812,7033400
2017-05-09,54.689999,55.189999,54.630001,55.150002,54.013893,8332900
2017-05-10,55.220001,55.43,54.860001,55.330002,54.190186,8517700
2017-05-11,55.25,55.299999,54.41,54.68,53.553577,13514700
2017-05-12,54.5,55.349998,54.400002,55.32,54.180393,9107600
2017-05-15,55.080002,55.490002,55.080002,55.400002,54.258743,10686100
2017-05-16,55.389999,55.98,55.099998,55.950001,54.797413,9599300
2017-05-17,55.639999,56.080002,55.299999,55.360001,54.219566,14811300
2017-05-18,55.580002,56.310001,55.02,56.119999,54.963909,13125300
2017-05-19,56.490002,57.790001,56.200001,57.669998,56.481979,16643800
2017-05-22,58.389999,59.540001,58.380001,59.279999,58.058811,20771500
2017-05-23,59.380001,59.889999,59.130001,59.220001,58.000053,14223400
2017-05-24,59.279999,59.619999,58.57,58.639999,57.431995,8592600
2017-05-25,58.650002,58.950001,58.259998,58.450001,57.245914,9556500
2017-05-26,57.66,57.98,57.369999,57.52,56.889858,8179000
