Date,Open,High,Low,Close,Adj Close,Volume
2016-09-26,69.199997,69.230003,67.010002,67.150002,66.227936,5063800
2016-09-27,67.199997,67.919998,66.959999,67.050003,66.129311,4869100
2016-09-28,67.040001,67.440002,66.699997,67.379997,66.454781,4599000
2016-09-29,67.209999,68.089996,66.980003,67.099998,66.178612,3181800
2016-09-30,67.400002,67.739998,66.949997,67.330002,66.405464,6088200
2016-10-03,67.339996,67.779999,67.290001,67.449997,66.523811,2599000
2016-10-04,67.330002,67.440002,66.879997,67.110001,66.188484,2748400
2016-10-05,67.209999,67.690002,67.120003,67.470001,66.543549,2556200
2016-10-06,67.349998,67.639999,66.839996,67.510002,66.582993,2264900
2016-10-07,67.489998,67.849998,66.739998,67.139999,66.218071,2879700
2016-10-10,67.550003,68.059998,67.370003,67.389999,66.464638,1979200
2016-10-11,67.120003,67.459999,66.160004,66.610001,65.695351,6718100
2016-10-12,66.599998,67.07,66.43,66.910004,65.991234,2186100
2016-10-13,66.339996,67.339996,66.059998,67.269997,66.346283,3456400
2016-10-14,67.43,67.870003,67.010002,67.449997,66.523811,2654800
2016-10-17,67.349998,67.760002,66.839996,66.919998,66.001091,1631300
2016-10-18,67.720001,68.07,67.230003,67.830002,66.898598,2932900
2016-10-19,67.949997,68.25,67.739998,67.959999,67.026802,1631700
2016-10-20,67.75,67.849998,66.790001,67.400002,66.474503,2068000
2016-10-21,67.059998,67.510002,66.589996,67.139999,66.218071,1855400
2016-10-24,67.75,68.470001,67.360001,67.379997,66.454781,2610300
2016-10-25,67.360001,67.510002,67.0,67.209999,66.287102,2038200
2016-10-26,66.480003,66.989998,65.910004,66.690002,65.774254,3820800
2016-10-27,66.699997,66.959999,66.209999,66.919998,66.001091,2306900
2016-10-28,66.980003,67.879997,66.690002,67.440002,66.513954,1993000
2016-10-31,67.720001,68.959999,67.720001,68.699997,67.756653,2697800
2016-11-01,68.68,69.0,67.739998,68.32,67.381866,3147200
2016-11-02,68.400002,69.269997,68.029999,68.400002,67.460777,2920100
2016-11-03,68.580002,69.400002,68.400002,69.239998,68.28923,3203700
2016-11-04,68.68,70.599998,68.68,69.610001,68.65416,4147500
2016-11-07,70.660004,71.18,70.279999,71.099998,70.123695,3578100
2016-11-08,70.0,73.639999,69.040001,73.019997,72.017326,7748300
2016-11-09,71.160004,74.279999,71.0,74.080002,73.062775,5023400
2016-11-10,74.519997,75.089996,73.220001,73.419998,72.411842,5273800
2016-11-11,73.150002,73.860001,72.75,73.389999,72.382248,2986500
2016-11-14,73.5,77.809998,73.459999,77.239998,76.179375,7127100
2016-11-15,77.0,77.849998,76.739998,77.709999,76.642921,3863400
2016-11-16,77.389999,78.18,77.279999,77.57,76.504852,2746900
2016-11-17,77.510002,78.029999,77.230003,77.470001,76.406219,2294400
2016-11-18,77.419998,77.639999,77.040001,77.139999,76.080757,1647300
2016-11-21,77.040001,77.82,76.879997,77.290001,76.526306,2605600
2016-11-22,77.379997,77.980003,77.160004,77.849998,77.08078,2706100
2016-11-23,77.599998,78.120003,77.330002,78.080002,77.30851,1817800
2016-11-25,78.099998,78.900002,77.260002,78.519997,77.744148,1059600
2016-11-28,77.550003,78.519997,77.029999,78.07,77.298599,3418700
2016-11-29,78.089996,79.580002,78.089996,79.110001,78.328323,3428000
2016-11-30,79.07,79.389999,78.029999,78.779999,78.001587,3540300
2016-12-01,78.470001,80.290001,78.470001,79.82,79.031303,4127100
2016-12-02,79.18,80.269997,78.790001,79.199997,78.417427,2769300
2016-12-05,80.510002,81.25,80.040001,81.0,80.199646,3508000
2016-12-06,81.0,82.099998,80.669998,82.080002,81.268982,2907300
2016-12-07,82.120003,84.269997,81.860001,83.919998,83.090797,3964700
2016-12-08,84.080002,84.589996,83.150002,83.489998,82.665047,4059400
2016-12-09,83.980003,83.980003,83.07,83.550003,82.724457,2386200
2016-12-12,83.43,83.980003,82.760002,83.910004,83.080894,2086100
2016-12-13,84.0,84.959999,83.870003,84.400002,83.566055,2501800
2016-12-14,84.550003,85.050003,83.760002,83.940002,83.110603,2012000
2016-12-15,84.43,85.349998,83.919998,84.330002,83.49675,3305200
2016-12-16,84.889999,86.150002,84.300003,86.050003,85.199753,9952100
2016-12-19,85.75,86.0,84.709999,84.860001,84.021507,3139200
2016-12-20,85.269997,85.769997,84.809998,85.099998,84.25914,2637600
2016-12-21,85.07,85.449997,84.75,84.849998,84.011604,1818200
2016-12-22,84.970001,85.0,83.330002,83.730003,82.902687,2575100
